id,budget,genre,original_language,popularity,year,month,release_date,revenue,runtime,vote_average,vote_count,country
87502,31000000,Drama,en,10.973822,2012,11,2012/11/2,161772375,138,6.5,2449,US
87827,120000000,Adventure,en,14.045042,2012,11,2012/11/20,609016565,127,7.2,5912,US
97430,15000000,Action,en,8.310945,2012,11,2012/11/2,15608545,96,5.2,369,HK
127493,35000000,Action,en,7.759429,2012,5,2012/5/17,2106557,96,5.1,345,US
86837,8900000,Drama,fr,7.663947,2012,7,2012/7/1,29844753,127,7.5,413,FR
72976,65000000,History,en,10.680331,2012,11,2012/11/9,275293450,149,6.7,1456,IN
50620,120000000,Adventure,en,26.080995,2012,11,2012/11/13,829000000,115,6.1,2641,US
60747,65000000,War,en,5.627787,2012,11,2012/11/21,44806783,93,5.3,573,US
81188,145000000,Fantasy,en,10.943775,2012,11,2012/11/21,306941670,97,7.1,1981,US
97614,12000000,Crime,en,8.435294,2012,11,2012/11/8,66351,95,5.6,228,FR
102780,10000000,Drama,en,6.79497,2012,9,2012/9/9,89237,118,6.1,300,IE
85446,33000000,Music,en,7.859968,2012,7,2012/7/26,140470746,99,6.7,679,US
49051,250000000,Adventure,en,23.253089,2012,11,2012/11/26,1021103568,169,7,8427,NZ
97630,40000000,Thriller,en,9.649303,2012,12,2012/12/19,132820716,157,6.7,1723,US
139567,20000000,Action,en,10.999209,2012,8,2012/8/31,4636169,97,5.6,223,US
82654,35000000,Horror,en,10.430238,2013,1,2013/1/31,116980662,97,6.4,2698,CA
82687,40000000,Comedy,en,7.479014,2012,12,2012/12/19,41863726,95,5.4,287,US
75780,60000000,Crime,en,12.789812,2012,12,2012/12/20,218340595,130,6.3,3046,US
68718,100000000,Drama,en,19.785025,2012,12,2012/12/25,425368238,165,7.8,10297,US
89492,35000000,Comedy,en,11.418802,2012,12,2012/12/20,88058786,134,5.6,909,US
80278,42000000,Thriller,en,10.027434,2012,9,2012/9/9,180274123,113,7,2071,US
82695,61000000,Drama,en,13.52408,2012,12,2012/12/18,441809770,157,7.2,1925,GB
121826,11000000,Drama,en,6.93228,2012,9,2012/9/8,59520298,98,6.4,141,GB
88042,25000000,Comedy,en,11.746053,2012,12,2012/12/25,119772232,104,5.8,212,US
133694,15000000,Drama,en,7.06378,2012,9,2012/9/23,8138788,106,6,246,AE
116613,3730500,Action,en,5.311336,2012,9,2012/9/11,6294161,112,5.7,110,GB
76617,20000000,Horror,en,7.214828,2013,1,2013/1/3,47241945,92,5.3,475,US
82682,60000000,Crime,en,8.581558,2013,1,2013/1/10,105200903,113,6.2,1805,US
68812,20000000,Thriller,en,13.132127,2012,9,2012/9/1,1969193,105,6.4,368,US
139038,2500000,Comedy,en,6.531373,2013,1,2013/1/11,60141683,86,5.4,523,US
132232,15000000,Horror,en,16.018525,2013,1,2013/1/17,146497771,100,6,1452,ES
145197,100000,Drama,en,8.003815,2013,4,2013/4/5,444098,96,6.5,277,US
98357,56000000,Thriller,en,12.136158,2013,1,2013/1/18,19701164,109,5.7,601,US
87818,6000000,Comedy,en,10.895427,2013,1,2013/1/1,32438988,90,4.5,816,US
119283,35000000,Action,en,13.963892,2013,1,2013/1/23,46216641,118,5.7,1467,US
60304,50000000,Fantasy,en,10.337211,2013,1,2013/1/17,224803475,88,5.7,3290,US
87499,6500000,Drama,en,6.53667,2013,5,2013/5/31,2401510,116,6.5,308,GB
58244,60000000,Romance,en,7.37535,2012,9,2012/9/27,8106475,104,6.2,1094,CA
109421,30000000,Thriller,en,11.645847,2013,2,2013/2/7,63372757,106,6.4,1340,US
109431,35000000,Comedy,en,7.321172,2013,2,2013/2/7,173965010,111,5.6,1667,US
109491,60000000,Fantasy,en,20.485203,2013,2,2013/2/13,60052138,124,5.6,1017,US
47964,92000000,Action,en,12.471865,2013,2,2013/2/6,304654182,98,5.2,3519,US
107811,13000000,Comedy,en,11.29356,2013,3,2013/3/1,48065672,93,5.7,748,US
112949,28000000,Romance,en,7.598422,2013,2,2013/2/7,97594140,115,6.9,840,US
123678,1000000,Documentary,id,6.373118,2012,8,2012/8/31,444575,115,7.5,213,DK
122857,11500000,Thriller,en,12.887287,2012,10,2012/10/4,1402307,114,5.1,139,US
68179,40000000,Animation,en,11.617481,2013,2,2013/2/14,74597643,89,5.7,337,CA
132344,3000000,Romance,en,11.30324,2013,4,2013/4/5,11176469,108,7.3,583,GR
134411,35000000,Thriller,en,13.542675,2013,2,2013/2/21,42930462,112,5.8,1155,US
145135,3500000,Science Fiction,en,26.972326,2013,2,2013/2/21,25174316,97,6.1,668,US
130739,300000,Comedy,en,7.90622,2012,7,2012/7/3,2750275,88,7,113,DE
81005,195000000,Action,en,11.606061,2013,2,2013/2/27,197687603,114,5.5,2634,US
146203,5000000,Horror,en,5.874458,2013,2,2013/2/28,15179302,88,4.4,204,US
72559,130000000,Adventure,en,10.560608,2013,3,2013/3/26,371876278,110,5.4,3045,US
86825,12000000,Drama,en,7.222816,2013,2,2013/2/28,12077441,99,6.5,895,US
152259,10000000,Thriller,en,6.651567,2013,1,2013/1/3,1034589,99,5.5,120,US
68728,200000000,Fantasy,en,11.137329,2013,3,2013/3/7,491868548,130,5.7,3576,US
49519,135000000,Adventure,en,14.757874,2013,3,2013/3/20,585178928,98,6.8,2447,US
124459,30000000,Comedy,en,9.385769,2013,3,2013/3/14,27437881,100,5.3,732,US
122081,5000000,Drama,en,14.830235,2013,1,2013/1/24,31724284,94,5,1580,FR
144789,5000000,Comedy,es,6.757549,2013,3,2013/3/8,11724119,90,5.8,219,ES
158011,13000000,Crime,en,8.611077,2013,3,2013/3/14,68572378,94,6.6,1275,US
117263,70000000,Action,en,10.978188,2013,3,2013/3/20,161025640,120,6.2,3010,US
97367,15000000,Drama,en,7.492658,2013,3,2013/3/20,35485608,140,6.8,1689,US
72710,44000000,Action,en,11.342024,2013,3,2013/3/22,63327201,125,6,1859,US
144340,13000000,Comedy,en,10.098539,2013,3,2013/3/21,18000000,107,5.5,307,US
109428,17000000,Horror,en,12.01525,2013,4,2013/4/5,97542952,91,6.4,1754,US
68727,20000000,Thriller,en,7.876299,2013,3,2013/3/27,24261569,101,6.5,975,GB
93828,8500000,Action,en,7.67857,2013,3,2013/3/15,9747,99,5.7,284,GB
75612,120000000,Action,en,14.654053,2013,4,2013/4/10,286168572,124,6.4,4862,US
109410,40000000,Drama,en,11.637224,2013,4,2013/4/12,95020213,128,6.8,795,US
127517,10000000,Drama,en,12.18812,2012,9,2012/9/11,3428048,115,6.9,459,US
4258,20000000,Comedy,en,14.27281,2013,4,2013/4/11,78378744,86,4.6,813,US
134374,25000000,Thriller,en,9.218002,2013,4,2013/4/18,86175291,130,6.1,1595,US
109414,32000000,Action,en,11.414048,2013,6,2013/6/12,126041322,107,6.2,2394,US
68721,200000000,Action,en,23.721243,2013,4,2013/4/18,1215439994,130,6.8,8951,CN
103731,10000000,Drama,en,7.881579,2013,5,2013/5/1,21587700,130,7,1080,US
64682,105000000,Drama,en,17.598936,2013,5,2013/5/10,351040419,143,7.3,3885,US
54138,190000000,Action,en,15.78129,2013,5,2013/5/5,467365246,132,7.4,4479,US
116741,58000000,Comedy,en,0.393865,2013,6,2013/6/7,44000000,119,6.1,1691,US
77987,4800000,Drama,en,6.069475,2013,5,2013/5/30,10337387,90,5.6,886,FR
109439,103000000,Comedy,en,25.085639,2013,5,2013/5/23,362000072,100,6,2991,US
82992,160000000,Action,en,1.657637,2013,5,2013/5/6,788679850,130,6.7,5282,US
116711,100000000,Animation,en,11.913405,2013,5,2013/5/15,268426634,102,6.4,1143,US
152780,11000000,Drama,fr,9.166555,2013,5,2013/5/17,10631747,130,7.1,161,FR
104755,1500000,Horror,en,9.981121,2012,9,2012/9/10,1165882,101,5.1,244,CA
119675,23000000,Drama,en,7.339451,2013,5,2013/5/26,15600000,118,6.6,307,US
123103,2000000,Horror,es,8.367858,2012,9,2012/9/12,58510,89,5.3,110,CL
82700,130000000,Science Fiction,en,10.747642,2013,5,2013/5/30,243843127,100,5,2579,US
75656,75000000,Thriller,en,17.852022,2013,5,2013/5/29,117698894,115,7.3,5635,US
77805,10000000,Drama,en,6.383512,2013,8,2013/8/8,1585582,92,6,234,US
74513,10000000,Action,fr,5.3584,2011,11,2011/11/2,10759,109,6.4,132,FR
147773,4600000,Comedy,en,10.342737,2013,6,2013/6/6,23198652,103,7.1,695,US
49521,225000000,Action,en,18.538834,2013,6,2013/6/12,662845518,143,6.5,6462,GB
87567,35000000,Comedy,en,6.651605,2013,4,2013/4/25,21819348,90,5.7,421,US
158015,3000000,Science Fiction,en,23.207663,2013,5,2013/5/31,89328627,86,6,2498,FR
96936,15000000,Drama,en,7.913029,2013,6,2013/6/12,19145732,90,5.3,1205,US
62211,200000000,Animation,en,16.267502,2013,6,2013/6/20,743559607,104,7,3622,US
103620,6000000,Horror,en,8.804658,2012,12,2012/12/26,31081,89,5.9,322,FR
68726,180000000,Action,en,33.949359,2013,7,2013/7/11,407602906,131,6.7,4903,US
152742,13500000,Drama,en,8.995603,2013,1,2013/1/1,19255873,124,7.7,719,IT
72190,200000000,Action,en,26.114917,2013,6,2013/6/20,531865000,116,6.7,5683,US
68724,115000000,Science Fiction,en,15.232738,2013,8,2013/8/7,286140700,109,6.4,3510,US
93456,76000000,Animation,en,24.82355,2013,6,2013/6/25,970761885,98,7,4729,US
117251,150000000,Action,en,9.920223,2013,6,2013/6/27,205366737,131,6.3,1910,US
107985,20000000,Comedy,en,9.830382,2013,7,2013/7/18,46089287,109,6.7,1820,GB
136418,20000000,Action,en,8.801032,2013,5,2013/5/7,8352885,100,5.9,587,US
136795,43000000,Action,en,12.706403,2013,6,2013/6/27,158674180,117,6.5,1595,US
57201,255000000,Action,en,12.729104,2013,7,2013/7/3,89289910,149,5.9,2361,US
157386,2500000,Comedy,en,8.098964,2013,8,2013/8/2,6854611,95,6.8,1074,US
49524,130000000,Fantasy,en,9.369679,2013,7,2013/7/18,61648500,96,5.4,1280,US
138843,13000000,Horror,en,14.90169,2013,7,2013/7/18,318000141,112,7.4,3169,US
77950,135000000,Animation,en,8.979753,2013,7,2013/7/11,282570682,96,6.1,1094,US
76170,120000000,Action,en,3.918287,2013,7,2013/7/23,415440673,126,6.3,4110,GB
136400,61000000,Action,en,13.336512,2013,8,2013/8/2,131940411,109,6.6,1611,US
160588,18000000,Comedy,en,12.61244,2013,7,2013/7/25,99206215,98,7,1126,US
179144,12400000,Comedy,it,8.176134,2013,5,2013/5/21,8371085,142,7.3,745,IT
76285,90000000,Adventure,en,10.338222,2013,8,2013/8/7,174578751,106,5.9,1685,US
77931,105000000,Fantasy,en,10.640864,2013,7,2013/7/30,347434178,105,5.5,711,US
177699,4000000,Comedy,en,10.130541,2013,7,2013/7/24,9800000,90,6.5,184,GB
76544,25000000,Action,en,11.829231,2013,7,2013/7/4,2054941,105,5.8,295,CN
138832,37000000,Comedy,en,18.474368,2013,8,2013/8/7,269994119,110,6.8,3053,US
109418,80000000,Comedy,en,9.411725,2013,7,2013/7/11,246984278,100,5.8,1180,US
59859,28000000,Action,en,13.570264,2013,7,2013/7/17,60700000,103,6.3,2275,US
87421,38000000,Science Fiction,en,9.596377,2013,9,2013/9/2,98337295,119,6.2,2066,US
151960,50000000,Animation,en,11.604181,2013,8,2013/8/9,219788712,91,5.7,568,US
115348,35000000,Drama,en,7.249581,2013,8,2013/8/14,13785015,106,5.6,358,FR
149870,30000000,Animation,ja,9.310866,2013,7,2013/7/20,117932401,126,7.7,720,JP
115782,12000000,Drama,en,14.294019,2013,8,2013/8/16,35931410,128,6,1183,US
123553,60000000,Action,en,14.336187,2013,8,2013/8/21,90565421,130,6.2,1649,US
132363,25000000,Drama,en,11.061894,2013,8,2013/8/16,115922175,132,7.2,1134,US
157360,1000000,Comedy,en,9.769134,2013,8,2013/8/9,2963902,93,6.4,232,GB
122906,12000000,Comedy,en,11.213913,2013,8,2013/8/16,87100449,123,7.8,2140,GB
199373,27220000,Thriller,en,12.388833,2013,7,2013/7/18,5496951,105,6.1,473,US
169209,11000000,Action,en,9.003792,2013,9,2013/9/3,3639345,94,4.9,229,US
111190,16000000,Drama,en,12.260159,2013,4,2013/4/3,318982,100,6.1,296,FR
211954,5500000,Comedy,es,6.507895,2013,7,2013/7/20,99067206,115,7.5,210,MX
146227,18000000,Action,en,13.224288,2013,8,2013/8/29,10501938,90,4.9,248,BG
49047,105000000,Science Fiction,en,18.50194,2013,9,2013/9/27,716392705,91,7.3,5879,GB
212716,11000000,Drama,en,10.841891,2013,9,2013/9/7,7847000,93,6.7,688,CA
